filename,author_id,sentence,emotion,intensity_level,sample_rate,audio_data
1014_DFA_DIS_XX.wav,1014,DFA,DIS,XX,16000,[-69 -54 -33 ...   0   0   0]
1025_ITH_HAP_XX.wav,1025,ITH,HAP,XX,16000,[-210 -199 -177 ...   -1    0   -2]
1030_ITH_HAP_XX.wav,1030,ITH,HAP,XX,16000,[-89 -94 -73 ...   0   0   0]
1001_DFA_DIS_XX.wav,1001,DFA,DIS,XX,16000,[30 43 52 ... -1  0  0]
1032_TIE_NEU_XX.wav,1032,TIE,NEU,XX,16000,[75 52 64 ... 17 14  8]
1080_DFA_SAD_XX.wav,1080,DFA,SAD,XX,16000,[206 205 221 ...   0   0   0]
1027_TIE_NEU_XX.wav,1027,TIE,NEU,XX,16000,[401 394 410 ...  -1  -6 -10]
1070_TIE_ANG_XX.wav,1070,TIE,ANG,XX,16000,[-126 -102 -124 ...    1    1    0]
1065_TIE_ANG_XX.wav,1065,TIE,ANG,XX,16000,[108 162 127 ...   0   0   0]
1085_IWL_HAP_XX.wav,1085,IWL,HAP,XX,16000,[-31 -22  11 ...  -1   0   0]
1045_TSI_DIS_XX.wav,1045,TSI,DIS,XX,16000,[-280 -258 -278 ...    0    0    0]
1050_TSI_DIS_XX.wav,1050,TSI,DIS,XX,16000,[-71 -65 -82 ...   0   0   0]
1090_IWL_HAP_XX.wav,1090,IWL,HAP,XX,16000,[43 26 20 ...  0  0  0]
1074_TAI_DIS_XX.wav,1074,TAI,DIS,XX,16000,[ -100   -91   -93 ... -3546 -2820 -2022]
1061_TAI_DIS_XX.wav,1061,TAI,DIS,XX,16000,[-143 -161 -178 ...    0    0    0]
1029_IOM_SAD_XX.wav,1029,IOM,SAD,XX,16000,[148 168 193 ...   0   0   0]
1039_MTI_NEU_XX.wav,1039,MTI,NEU,XX,16000,[-45 -33  -7 ...   0   0   0]
1067_IEO_DIS_HI.wav,1067,IEO,DIS,HI,16000,[-219 -184 -169 ...    0    0    0]
1072_IEO_DIS_HI.wav,1072,IEO,DIS,HI,16000,[420 433 398 ...   1   1   0]
1022_IWL_DIS_XX.wav,1022,IWL,DIS,XX,16000,[-163  161  192 ...    0    0    0]
1037_IWL_DIS_XX.wav,1037,IWL,DIS,XX,16000,[ 10 -13 -33 ...   0   0   0]
1076_IEO_DIS_MD.wav,1076,IEO,DIS,MD,16000,[181  93 -17 ...   0   0   0]
1063_IEO_DIS_MD.wav,1063,IEO,DIS,MD,16000,[-57 -35 -56 ...   0   0   0]
1082_IEO_ANG_MD.wav,1082,IEO,ANG,MD,16000,[ 58 110 108 ...   2   1   0]
1081_IWL_NEU_XX.wav,1081,IWL,NEU,XX,16000,[-136 -108 -102 ...   -1   -5   -7]
1086_IEO_ANG_HI.wav,1086,IEO,ANG,HI,16000,[-161 -183 -193 ...    0    0    0]
1080_TAI_ANG_XX.wav,1080,TAI,ANG,XX,16000,[169 150 151 ...  -2  -4  -3]
1028_MTI_HAP_XX.wav,1028,MTI,HAP,XX,16000,[313 390 355 ...   2   2   3]
1049_IOM_ANG_XX.wav,1049,IOM,ANG,XX,16000,[-81 -77 -68 ...   0   0   0]
1018_ITS_DIS_XX.wav,1018,ITS,DIS,XX,16000,[19 23 17 ... -1 -1  0]
1069_TAI_FEA_XX.wav,1069,TAI,FEA,XX,16000,[86 46 75 ...  2  2  0]
1038_IWL_SAD_XX.wav,1038,IWL,SAD,XX,16000,[352 345 335 ...   0   0   0]
1079_IEO_SAD_MD.wav,1079,IEO,SAD,MD,16000,[159 166 135 ...   9   6   9]
1048_TAI_HAP_XX.wav,1048,TAI,HAP,XX,16000,[267 269 291 ...   0   0   0]
1058_TSI_FEA_XX.wav,1058,TSI,FEA,XX,16000,[27 71 49 ... 12 13  9]
1068_IEO_SAD_HI.wav,1068,IEO,SAD,HI,16000,[-154 -140 -116 ...   -1   -1    0]
1081_IOM_HAP_XX.wav,1081,IOM,HAP,XX,16000,[142 115  92 ...   0   0   0]
1079_TSI_HAP_XX.wav,1079,TSI,HAP,XX,16000,[-67 -64 -36 ...   0   0   0]
1062_ITS_ANG_XX.wav,1062,ITS,ANG,XX,16000,[223 247 247 ...   0   0   0]
1077_ITS_ANG_XX.wav,1077,ITS,ANG,XX,16000,[49 59 48 ...  0  0  0]
1020_ITS_NEU_XX.wav,1020,ITS,NEU,XX,16000,[-201 -191 -210 ...    0    0    0]
1035_ITS_NEU_XX.wav,1035,ITS,NEU,XX,16000,[-89 -82 -96 ...   0   0   0]
1033_IOM_DIS_XX.wav,1033,IOM,DIS,XX,16000,[24 52 52 ...  0  0  0]
1026_IOM_DIS_XX.wav,1026,IOM,DIS,XX,16000,[-190 -184 -197 ...   -6   -8  -11]
1087_MTI_FEA_XX.wav,1087,MTI,FEA,XX,16000,[148 131 140 ...   9  10   4]
1002_ITS_SAD_XX.wav,1002,ITS,SAD,XX,16000,[41  6 22 ...  0 -1 -3]
1059_TAI_NEU_XX.wav,1059,TAI,NEU,XX,16000,[83 48 52 ...  1  1  0]
1017_ITS_SAD_XX.wav,1017,ITS,SAD,XX,16000,[ -86  -61 -118 ...   -8   -8    0]
1083_ITS_DIS_XX.wav,1083,ITS,DIS,XX,16000,[-61 -58 -59 ...   0   0   0]
1090_IOM_NEU_XX.wav,1090,IOM,NEU,XX,16000,[-249 -243 -248 ...    7    7    8]
1068_TSI_NEU_XX.wav,1068,TSI,NEU,XX,16000,[186 186 170 ...  -1   0   0]
1085_IOM_NEU_XX.wav,1085,IOM,NEU,XX,16000,[-136 -149 -156 ...    4    5    0]
1024_ITS_HAP_XX.wav,1024,ITS,HAP,XX,16000,[-21 -35  11 ...  -8  -6  -6]
1031_ITS_HAP_XX.wav,1031,ITS,HAP,XX,16000,[-86 -41 -46 ...   0   0   0]
1005_ITS_FEA_XX.wav,1005,ITS,FEA,XX,16000,[-91 -91 -84 ...   0   0   0]
1010_ITS_FEA_XX.wav,1010,ITS,FEA,XX,16000,[162 133 109 ...   0   0   0]
1058_IWL_ANG_XX.wav,1058,IWL,ANG,XX,16000,[-66 -46 -49 ...   0   0   0]
1019_IEO_ANG_MD.wav,1019,IEO,ANG,MD,16000,[-82 -61 -35 ...  11  11  13]
1080_MTI_SAD_XX.wav,1080,MTI,SAD,XX,16000,[17 11 -9 ...  0  0  0]
1014_MTI_DIS_XX.wav,1014,MTI,DIS,XX,16000,[-38 -15  12 ...   0   0   0]
1001_MTI_DIS_XX.wav,1001,MTI,DIS,XX,16000,[164 175 157 ...   1   2   1]
1008_IEO_ANG_HI.wav,1008,IEO,ANG,HI,16000,[ -32  -73 -118 ...    0    0    0]
1028_WSI_HAP_XX.wav,1028,WSI,HAP,XX,16000,[170 174 169 ...   5   6   7]
1009_WSI_FEA_XX.wav,1009,WSI,FEA,XX,16000,[-187 -172 -133 ...    0    0    0]
1084_IWW_HAP_XX.wav,1084,IWW,HAP,XX,16000,[-226 -223 -204 ...    0    0    0]
1091_IWW_HAP_XX.wav,1091,IWW,HAP,XX,16000,[89 89 88 ...  0  0  0]
1079_IEO_HAP_LO.wav,1079,IEO,HAP,LO,16000,[-135 -107  -90 ...   34   32   30]
1058_IEO_FEA_LO.wav,1058,IEO,FEA,LO,16000,[-156 -208 -181 ...    0    0    0]
1039_DFA_NEU_XX.wav,1039,DFA,NEU,XX,16000,[-13  11 -44 ...   0   0   0]
1023_IWW_DIS_XX.wav,1023,IWW,DIS,XX,16000,[-68 -56 -58 ...   0   0   0]
1036_IWW_DIS_XX.wav,1036,IWW,DIS,XX,16000,[ 38  65 106 ...  -2  -1  -1]
1039_WSI_NEU_XX.wav,1039,WSI,NEU,XX,16000,[0 0 0 ... 0 0 0]
1080_IWW_NEU_XX.wav,1080,IWW,NEU,XX,16000,[ 80  98 113 ...   0   0   0]
1028_DFA_HAP_XX.wav,1028,DFA,HAP,XX,16000,[305 324 341 ... -10 -10 -10]
1009_DFA_FEA_XX.wav,1009,DFA,FEA,XX,16000,[-103 -130 -151 ...    0    0    0]
1045_ITH_NEU_XX.wav,1045,ITH,NEU,XX,16000,[ -83  -99 -101 ...    0    0    0]
1050_ITH_NEU_XX.wav,1050,ITH,NEU,XX,16000,[-284 -262 -260 ...    0    0    0]
1021_IEO_DIS_LO.wav,1021,IEO,DIS,LO,16000,[12 67 72 ...  0 -2 -2]
1034_IEO_DIS_LO.wav,1034,IEO,DIS,LO,16000,[-157 -139 -148 ...    0    0    0]
1007_ITH_ANG_XX.wav,1007,ITH,ANG,XX,16000,[90 84 54 ...  0  0  0]
1012_ITH_ANG_XX.wav,1012,ITH,ANG,XX,16000,[ -8 -11 -47 ... -20 -15 -12]
1073_TIE_FEA_XX.wav,1073,TIE,FEA,XX,16000,[18 15 18 ...  1  2  2]
1066_TIE_FEA_XX.wav,1066,TIE,FEA,XX,16000,[173 198 185 ...   2   2   2]
1052_TIE_HAP_XX.wav,1052,TIE,HAP,XX,16000,[ 3 27 43 ... 14 17 18]
1047_TIE_HAP_XX.wav,1047,TIE,HAP,XX,16000,[184 191 157 ...  10   9   6]
1048_IWW_SAD_XX.wav,1048,IWW,SAD,XX,16000,[-228 -235 -229 ...    0    0    0]
1074_TIE_SAD_XX.wav,1074,TIE,SAD,XX,16000,[-374 -319 -340 ...   30   30   29]
1065_WSI_DIS_XX.wav,1065,WSI,DIS,XX,16000,[28 31 22 ...  0  1  3]
1061_TIE_SAD_XX.wav,1061,TIE,SAD,XX,16000,[29 15 42 ...  0  0  0]
1070_WSI_DIS_XX.wav,1070,WSI,DIS,XX,16000,[-169 -172 -205 ...    0    0    0]
1086_IEO_HAP_LO.wav,1086,IEO,HAP,LO,16000,[-91 -90 -84 ...   0   0   0]
1091_DFA_ANG_XX.wav,1091,DFA,ANG,XX,16000,[-183 -181 -190 ...    0    0    0]
1084_DFA_ANG_XX.wav,1084,DFA,ANG,XX,16000,[ 0  0  0 ... -4 -9 -6]
1028_IWW_ANG_XX.wav,1028,IWW,ANG,XX,16000,[-177 -228 -229 ...   -5   -7   -9]
1084_WSI_ANG_XX.wav,1084,WSI,ANG,XX,16000,[-65 -72 -43 ...   0   0   0]
1091_WSI_ANG_XX.wav,1091,WSI,ANG,XX,16000,[  4 -11  -5 ...   0   0   0]
1041_ITH_HAP_XX.wav,1041,ITH,HAP,XX,16000,[ 25  17   9 ... -12 -14   0]
1070_DFA_DIS_XX.wav,1070,DFA,DIS,XX,16000,[-354 -391 -407 ...    0    0    0]
1065_DFA_DIS_XX.wav,1065,DFA,DIS,XX,16000,[18 22  7 ...  1  2  1]
1054_ITH_HAP_XX.wav,1054,ITH,HAP,XX,16000,[120  88  79 ...   0   0   0]
1060_ITH_FEA_XX.wav,1060,ITH,FEA,XX,16000,[-173 -190 -221 ...    0    0    0]
1075_ITH_FEA_XX.wav,1075,ITH,FEA,XX,16000,[-149 -133 -128 ...    0    0    0]
1056_TIE_NEU_XX.wav,1056,TIE,NEU,XX,16000,[-15  -5 -14 ...   0   0   0]
1043_TIE_NEU_XX.wav,1043,TIE,NEU,XX,16000,[193 203 185 ...   0   0   0]
1014_TIE_ANG_XX.wav,1014,TIE,ANG,XX,16000,[222 191 197 ...   2   2   2]
1001_TIE_ANG_XX.wav,1001,TIE,ANG,XX,16000,[218 203 170 ...   1   1   0]
1067_ITH_SAD_XX.wav,1067,ITH,SAD,XX,16000,[-352 -362 -359 ...   -2   -4   -6]
1072_ITH_SAD_XX.wav,1072,ITH,SAD,XX,16000,[329 325 333 ...   0   0   0]
1074_IEO_NEU_XX.wav,1074,IEO,NEU,XX,16000,[17  5 13 ...  0  0  0]
1061_IEO_NEU_XX.wav,1061,IEO,NEU,XX,16000,[-31 -36 -53 ...  35  32   0]
1048_MTI_NEU_XX.wav,1048,MTI,NEU,XX,16000,[-81 -78 -80 ...   0   0   0]
1003_IEO_DIS_HI.wav,1003,IEO,DIS,HI,16000,[-125 -140 -125 ...    1    1    1]
1083_TAI_FEA_XX.wav,1083,TAI,FEA,XX,16000,[-158 -142 -136 ...    0    0    0]
1016_IEO_DIS_HI.wav,1016,IEO,DIS,HI,16000,[38 42 80 ... -2 -2 -2]
1086_IEO_SAD_MD.wav,1086,IEO,SAD,MD,16000,[211 198 193 ...   1   1   1]
1012_IEO_DIS_MD.wav,1012,IEO,DIS,MD,16000,[257 240 259 ...   0   0   0]
1007_IEO_DIS_MD.wav,1007,IEO,DIS,MD,16000,[-132 -122 -107 ...    0    0    0]
1086_TSI_HAP_XX.wav,1086,TSI,HAP,XX,16000,[-148 -165 -188 ...    0    0    0]
1082_IEO_SAD_HI.wav,1082,IEO,SAD,HI,16000,[195 186 171 ...   0   0   0]
1046_IWL_DIS_XX.wav,1046,IWL,DIS,XX,16000,[-318 -300 -338 ...    0    0    0]
1053_IWL_DIS_XX.wav,1053,IWL,DIS,XX,16000,[-298 -291 -267 ...   -1    1   -1]
1091_TAI_SAD_XX.wav,1091,TAI,SAD,XX,16000,[45 43 49 ...  0  0  1]
1084_TAI_SAD_XX.wav,1084,TAI,SAD,XX,16000,[-14 -18  -1 ...   2   5   1]
1021_TSI_DIS_XX.wav,1021,TSI,DIS,XX,16000,[83 83 87 ...  0  0  1]
1081_IEO_FEA_MD.wav,1081,IEO,FEA,MD,16000,[ -92  -81 -100 ...    0    0    0]
1034_TSI_DIS_XX.wav,1034,TSI,DIS,XX,16000,[-87 -53 -70 ...   0   0   0]
1088_ITS_ANG_XX.wav,1088,ITS,ANG,XX,16000,[16 14 10 ...  0 -4 -4]
1058_IOM_SAD_XX.wav,1058,IOM,SAD,XX,16000,[37 55 55 ... -1 -1 -2]
1010_TAI_DIS_XX.wav,1010,TAI,DIS,XX,16000,[ 75  86 116 ...   0   0   0]
1085_IEO_FEA_HI.wav,1085,IEO,FEA,HI,16000,[36 41 49 ...  0  0  0]
1005_TAI_DIS_XX.wav,1005,TAI,DIS,XX,16000,[-91 -96 -89 ...  -6   1  -2]
1090_IEO_FEA_HI.wav,1090,IEO,FEA,HI,16000,[-169 -157 -173 ...    0    0    0]
1059_MTI_HAP_XX.wav,1059,MTI,HAP,XX,16000,[-140 -142 -129 ...   -5   -3    1]
1078_MTI_FEA_XX.wav,1078,MTI,FEA,XX,16000,[-161 -165 -136 ...    0    0   -1]
1038_IOM_ANG_XX.wav,1038,IOM,ANG,XX,16000,[161 157 115 ...   0   0   0]
1069_ITS_DIS_XX.wav,1069,ITS,DIS,XX,16000,[49 17 27 ... -1  0 -1]
1082_TSI_NEU_XX.wav,1082,TSI,NEU,XX,16000,[84 98 99 ... -5 -3  0]
1006_ITS_ANG_XX.wav,1006,ITS,ANG,XX,16000,[ -3 -25   2 ...   0   0   0]
1013_ITS_ANG_XX.wav,1013,ITS,ANG,XX,16000,[-28 -32  14 ...   6   7   7]
1057_IOM_DIS_XX.wav,1057,IOM,DIS,XX,16000,[ 55 101 117 ...   0   0   0]
1042_IOM_DIS_XX.wav,1042,IOM,DIS,XX,16000,[0 0 0 ... 0 0 0]
1044_ITS_NEU_XX.wav,1044,ITS,NEU,XX,16000,[-148 -156 -242 ...   -1   -1    1]
1051_ITS_NEU_XX.wav,1051,ITS,NEU,XX,16000,[ -93 -100 -102 ...    1    0    1]
1091_MTI_ANG_XX.wav,1091,MTI,ANG,XX,16000,[223 221 229 ...   5   4   0]
1039_TAI_HAP_XX.wav,1039,TAI,HAP,XX,16000,[271 268 297 ...  -4  -8  10]
1008_IEO_SAD_MD.wav,1008,IEO,SAD,MD,16000,[309 359 346 ...   0  -2   0]
1084_MTI_ANG_XX.wav,1084,MTI,ANG,XX,16000,[96 86 98 ...  0  0  0]
1018_TAI_FEA_XX.wav,1018,TAI,FEA,XX,16000,[169 213 230 ...   0   0   0]
1049_IWL_SAD_XX.wav,1049,IWL,SAD,XX,16000,[-240 -232 -231 ...    2    2    0]
1008_TSI_HAP_XX.wav,1008,TSI,HAP,XX,16000,[-105 -134 -129 ...    8    5    3]
1019_IEO_SAD_HI.wav,1019,IEO,SAD,HI,16000,[-202 -204 -190 ...    0    0    0]
1029_TSI_FEA_XX.wav,1029,TSI,FEA,XX,16000,[-288 -287 -308 ...    0    0    0]
1089_IEO_DIS_MD.wav,1089,IEO,DIS,MD,16000,[0 0 0 ... 2 1 2]
1061_ITS_FEA_XX.wav,1061,ITS,FEA,XX,16000,[ -53  -56 -109 ...   -1   -1   -1]
1074_ITS_FEA_XX.wav,1074,ITS,FEA,XX,16000,[270 315 309 ...   0   0   0]
1040_ITS_HAP_XX.wav,1040,ITS,HAP,XX,16000,[339 347 316 ...   0   0   0]
1055_ITS_HAP_XX.wav,1055,ITS,HAP,XX,16000,[-18  -5  17 ...   1   1   1]
1068_IEO_ANG_MD.wav,1068,IEO,ANG,MD,16000,[ 69  72 105 ...   0   0   0]
1029_IWL_ANG_XX.wav,1029,IWL,ANG,XX,16000,[-25  -9 -31 ...   0   0   0]
1079_IEO_ANG_HI.wav,1079,IEO,ANG,HI,16000,[31 42  7 ... -3 -3 -2]
1070_MTI_DIS_XX.wav,1070,MTI,DIS,XX,16000,[439 439 432 ...   0   0   0]
1065_MTI_DIS_XX.wav,1065,MTI,DIS,XX,16000,[-298 -288 -272 ...   -3   -6   -4]
1066_ITS_SAD_XX.wav,1066,ITS,SAD,XX,16000,[-221 -241 -230 ...    0    0    0]
1073_ITS_SAD_XX.wav,1073,ITS,SAD,XX,16000,[227 221 224 ...   0   0   0]
1028_TAI_NEU_XX.wav,1028,TAI,NEU,XX,16000,[-215 -171 -160 ...   -3   -2   -2]
1019_TSI_NEU_XX.wav,1019,TSI,NEU,XX,16000,[214 233 254 ...   2   2   2]
1029_IEO_FEA_LO.wav,1029,IEO,FEA,LO,16000,[184 184 201 ...  11  13  14]
1008_IEO_HAP_LO.wav,1008,IEO,HAP,LO,16000,[59 16 15 ...  0  0  0]
1047_IWW_DIS_XX.wav,1047,IWW,DIS,XX,16000,[ -88 -130 -109 ...   -2    2   -2]
1052_IWW_DIS_XX.wav,1052,IWW,DIS,XX,16000,[27 81 82 ...  0 -1  0]
1048_DFA_NEU_XX.wav,1048,DFA,NEU,XX,16000,[0 0 0 ... 0 0 0]
1089_ITH_ANG_XX.wav,1089,ITH,ANG,XX,16000,[20 14 11 ...  0  0 -1]
1078_WSI_FEA_XX.wav,1078,WSI,FEA,XX,16000,[31 27 31 ...  0  0  0]
1059_WSI_HAP_XX.wav,1059,WSI,HAP,XX,16000,[55 53 58 ...  0  0  0]
1078_DFA_FEA_XX.wav,1078,DFA,FEA,XX,16000,[-112 -122 -154 ...    0    0    0]
1059_DFA_HAP_XX.wav,1059,DFA,HAP,XX,16000,[175 233 286 ...   0   0   0]
1068_ITH_DIS_XX.wav,1068,ITH,DIS,XX,16000,[39 59 69 ...  0  0 -5]
1048_WSI_NEU_XX.wav,1048,WSI,NEU,XX,16000,[-39 -27   9 ...   0   0   0]
1075_ITH_DIS_XX.wav,1075,ITH,DIS,XX,16000,[118 121 133 ...   0   0   0]
1044_DFA_HAP_XX.wav,1044,DFA,HAP,XX,16000,[-423 -428 -403 ...   -4   -4   -5]
1051_DFA_HAP_XX.wav,1051,DFA,HAP,XX,16000,[ 6 19 56 ...  0  0  0]
1060_ITH_DIS_XX.wav,1060,ITH,DIS,XX,16000,[110 117 105 ...   0   0   0]
1053_IEO_ANG_LO.wav,1053,IEO,ANG,LO,16000,[132 156 172 ...   0   0   0]
1065_DFA_FEA_XX.wav,1065,DFA,FEA,XX,16000,[250 230 200 ...   0   0   0]
1070_DFA_FEA_XX.wav,1070,DFA,FEA,XX,16000,[-252 -278 -284 ...    0    0    0]
1046_IEO_ANG_LO.wav,1046,IEO,ANG,LO,16000,[162 193 193 ...   2  -1   0]
1055_WSI_NEU_XX.wav,1055,WSI,NEU,XX,16000,[270 193 206 ...   7  11 -12]
1040_WSI_NEU_XX.wav,1040,WSI,NEU,XX,16000,[-104  -88  -98 ...    0    0    0]
1017_WSI_ANG_XX.wav,1017,WSI,ANG,XX,16000,[-259 -275 -262 ...   -2   -3    0]
1002_WSI_ANG_XX.wav,1002,WSI,ANG,XX,16000,[-15 -30 -51 ...   0   0   0]
1087_TIE_ANG_XX.wav,1087,TIE,ANG,XX,16000,[48 34  8 ...  8  6  4]
1062_DFA_SAD_XX.wav,1062,DFA,SAD,XX,16000,[-29 -12 -14 ...   0   0   0]
1077_DFA_SAD_XX.wav,1077,DFA,SAD,XX,16000,[157 165 137 ...   1   4   1]
1066_TIE_DIS_XX.wav,1066,TIE,DIS,XX,16000,[-42 -36 -22 ...   0   0   0]
1077_WSI_SAD_XX.wav,1077,WSI,SAD,XX,16000,[-360 -353 -375 ...    0    0    0]
1073_TIE_DIS_XX.wav,1073,TIE,DIS,XX,16000,[ 67 107  70 ...   0   0   0]
1062_WSI_SAD_XX.wav,1062,WSI,SAD,XX,16000,[-202 -190 -215 ...    0    0    0]
1015_IEO_HAP_LO.wav,1015,IEO,HAP,LO,16000,[-147 -154 -171 ...    0    0    0]
1034_IEO_FEA_LO.wav,1034,IEO,FEA,LO,16000,[41 34 21 ...  0  0  0]
1002_DFA_ANG_XX.wav,1002,DFA,ANG,XX,16000,[10 -6  1 ...  6  5  4]
1017_DFA_ANG_XX.wav,1017,DFA,ANG,XX,16000,[-60 -55 -79 ...   0   0   0]
1021_IEO_FEA_LO.wav,1021,IEO,FEA,LO,16000,[-167  -97 -110 ...    1    0    0]
1040_DFA_NEU_XX.wav,1040,DFA,NEU,XX,16000,[251 243 236 ...   0   0   0]
1055_DFA_NEU_XX.wav,1055,DFA,NEU,XX,16000,[163 114 105 ...   0   0   0]
1081_ITH_ANG_XX.wav,1081,ITH,ANG,XX,16000,[206 208 194 ...   1   1  -1]
1051_WSI_HAP_XX.wav,1051,WSI,HAP,XX,16000,[0 0 0 ... 2 0 0]
1044_WSI_HAP_XX.wav,1044,WSI,HAP,XX,16000,[  6  57  93 ... -15 -13   0]
1070_WSI_FEA_XX.wav,1070,WSI,FEA,XX,16000,[-120 -127 -105 ...    0    0    0]
1065_WSI_FEA_XX.wav,1065,WSI,FEA,XX,16000,[-59  -8 -34 ...   2   3   2]
1033_IEO_SAD_LO.wav,1033,IEO,SAD,LO,16000,[-211 -203 -231 ...    0    0    0]
1026_IEO_SAD_LO.wav,1026,IEO,SAD,LO,16000,[18 13 20 ...  1  0  0]
1048_ITS_HAP_XX.wav,1048,ITS,HAP,XX,16000,[225 254 220 ...   0   0   0]
1076_IWL_NEU_XX.wav,1076,IWL,NEU,XX,16000,[ 77  95 169 ...   3   3  -2]
1069_ITS_FEA_XX.wav,1069,ITS,FEA,XX,16000,[172 154 119 ...  44  43  42]
1063_IWL_NEU_XX.wav,1063,IWL,NEU,XX,16000,[153 171 135 ...   0   0   0]
1034_IWL_ANG_XX.wav,1034,IWL,ANG,XX,16000,[15  9 15 ...  0  0  0]
1021_IWL_ANG_XX.wav,1021,IWL,ANG,XX,16000,[-60 -24 -55 ...   0   0   0]
1060_IEO_ANG_MD.wav,1060,IEO,ANG,MD,16000,[208 204 193 ...  -4  -8  -3]
1075_IEO_ANG_MD.wav,1075,IEO,ANG,MD,16000,[ -87 -128 -161 ...    2    0    1]
1078_MTI_DIS_XX.wav,1078,MTI,DIS,XX,16000,[29 14 31 ...  0  0  0]
1071_IEO_ANG_HI.wav,1071,IEO,ANG,HI,16000,[-169 -196 -162 ...    1    1    0]
1064_IEO_ANG_HI.wav,1064,IEO,ANG,HI,16000,[    38     59     42 ...   -100  -9383 -14399]
1062_TAI_ANG_XX.wav,1062,TAI,ANG,XX,16000,[-203 -242 -275 ...    0    0    0]
1077_TAI_ANG_XX.wav,1077,TAI,ANG,XX,16000,[-20 -30  -9 ...   1   1   1]
1020_TAI_NEU_XX.wav,1020,TAI,NEU,XX,16000,[177 216 227 ...  -1   1   0]
1035_TAI_NEU_XX.wav,1035,TAI,NEU,XX,16000,[-142 -160 -154 ...    0    0    0]
1011_TSI_NEU_XX.wav,1011,TSI,NEU,XX,16000,[214 175 161 ...   0   0   0]
1004_TSI_NEU_XX.wav,1004,TSI,NEU,XX,16000,[-137 -153 -140 ...  -36  -69  -42]
1053_TSI_ANG_XX.wav,1053,TSI,ANG,XX,16000,[-55 -33  -9 ...   0   0   0]
1046_TSI_ANG_XX.wav,1046,TSI,ANG,XX,16000,[-83 -73 -75 ...   0   0   0]
1059_ITS_NEU_XX.wav,1059,ITS,NEU,XX,16000,[ 83 108  96 ...   1   1   0]
1002_TAI_SAD_XX.wav,1002,TAI,SAD,XX,16000,[110 102  96 ...   0   0   0]
1053_IWL_FEA_XX.wav,1053,IWL,FEA,XX,16000,[-213 -220 -178 ...    1    1    1]
1026_IEO_HAP_MD.wav,1026,IEO,HAP,MD,16000,[ 88  95 120 ...  12  14  16]
1033_IEO_HAP_MD.wav,1033,IEO,HAP,MD,16000,[650 462 362 ...   0   1   2]
1046_IWL_FEA_XX.wav,1046,IWL,FEA,XX,16000,[134 105  86 ...  -2  -2   0]
1017_TAI_SAD_XX.wav,1017,TAI,SAD,XX,16000,[-63 -45 -66 ...  -4  -2   0]
1007_IEO_FEA_MD.wav,1007,IEO,FEA,MD,16000,[ 46 100 123 ...   0   0   0]
1072_IWL_HAP_XX.wav,1072,IWL,HAP,XX,16000,[-14 -19  14 ...   0   0   0]
1067_IWL_HAP_XX.wav,1067,IWL,HAP,XX,16000,[  111    84    80 ... -1431 -1646 -1628]
1012_IEO_FEA_MD.wav,1012,IEO,FEA,MD,16000,[108 120 147 ...   0   0   0]
1033_TSI_SAD_XX.wav,1033,TSI,SAD,XX,16000,[361 377 343 ...   1   1   1]
1037_IEO_HAP_HI.wav,1037,IEO,HAP,HI,16000,[-825 -841 -786 ...    0    1   -2]
1022_IEO_HAP_HI.wav,1022,IEO,HAP,HI,16000,[26 31  7 ...  0  0  0]
1026_TSI_SAD_XX.wav,1026,TSI,SAD,XX,16000,[201 251 258 ...   0   0   0]
1016_IEO_FEA_HI.wav,1016,IEO,FEA,HI,16000,[-284 -274 -279 ...    3    3    4]
1083_TAI_DIS_XX.wav,1083,TAI,DIS,XX,16000,[35 41 51 ... -5 -5 -4]
1003_IEO_FEA_HI.wav,1003,IEO,FEA,HI,16000,[ 65 112 103 ...   0   0   0]
1054_IWL_SAD_XX.wav,1054,IWL,SAD,XX,16000,[-13 -21 -22 ...   0   0   0]
1090_IEO_DIS_HI.wav,1090,IEO,DIS,HI,16000,[-186 -194 -202 ...   10   10   10]
1005_TAI_FEA_XX.wav,1005,TAI,FEA,XX,16000,[  6  -9 -26 ...   0   0   0]
1085_IEO_DIS_HI.wav,1085,IEO,DIS,HI,16000,[51 63 74 ... -1 -1  0]
1010_TAI_FEA_XX.wav,1010,TAI,FEA,XX,16000,[56 45 27 ...  0  0  0]
1041_IWL_SAD_XX.wav,1041,IWL,SAD,XX,16000,[26  1  1 ... -4 -3 -2]
1024_TAI_HAP_XX.wav,1024,TAI,HAP,XX,16000,[ 23  57 116 ...   0   0   0]
1031_TAI_HAP_XX.wav,1031,TAI,HAP,XX,16000,[-96 -78 -69 ...   0   0   0]
1015_IEO_SAD_MD.wav,1015,IEO,SAD,MD,16000,[163 185 177 ...   1   4   6]
1034_TSI_FEA_XX.wav,1034,TSI,FEA,XX,16000,[-18 -13 -17 ...   0   0   0]
1081_IEO_DIS_MD.wav,1081,IEO,DIS,MD,16000,[31 18 18 ...  0  0 -1]
1021_TSI_FEA_XX.wav,1021,TSI,FEA,XX,16000,[234 205 212 ...   0   0   0]
1011_IEO_SAD_HI.wav,1011,IEO,SAD,HI,16000,[-147 -180 -194 ...    0    0    0]
1015_TSI_HAP_XX.wav,1015,TSI,HAP,XX,16000,[ -72 -109 -135 ...   -4   -9  -14]
1004_IEO_SAD_HI.wav,1004,IEO,SAD,HI,16000,[203 184 195 ...  -8  -6  -4]
